ID,X,Y,AIBY,PTALBY,AI2021,PTAL21,AI2031,PTAL31
77521,547845,179852,4.34755,1b,4.42,1b,4.42,1b
77522,547945,179852,4.90429,1b,4.9966,1b,4.9966,1b
77523,548045,179852,4.8914,1b,4.98322,1b,4.98322,1b
77524,548145,179852,4.53317,1b,4.61197,1b,4.61197,1b
77525,548245,179852,4.07054,1b,4.134,1b,4.134,1b
77526,548345,179852,4.23054,1b,4.29912,1b,4.29912,1b
77527,548445,179852,0,0,0,0,0,0
77528,548545,179852,0,0,0,0,0,0
77529,548645,179852,2.8598,1b,2.90001,1b,2.90001,1b
77530,548745,179852,2.9176,1b,2.95946,1b,2.95946,1b
77531,548845,179852,2.99686,1b,3.04104,1b,3.04104,1b
77532,548945,179852,0,0,0,0,0,0
77533,549045,179852,0,0,0,0,0,0
77534,549145,179852,0,0,0,0,0,0
77535,549245,179852,2.89722,1b,2.9385,1b,2.9385,1b
77536,549345,179852,7.40547,2,7.40547,2,7.40547,2
77537,549445,179852,7.9089,2,7.9089,2,7.9089,2
77538,549545,179852,8.47197,2,8.47197,2,8.47197,2
77539,549645,179852,8.86561,2,8.86561,2,8.86561,2
77802,527245,179952,0,0,0,0,0,0
77803,527345,179952,7.32274,2,7.32274,2,7.32274,2
77804,527445,179952,7.76219,2,7.76219,2,7.76219,2
77805,527545,179952,8.26474,2,8.26474,2,8.26474,2
77806,527645,179952,8.8411,2,8.8411,2,8.8411,2
77807,527745,179952,20.2275,5,20.2275,5,20.2275,5
77808,527845,179952,26.0784,6a,26.0784,6a,26.0784,6a
77809,527945,179952,25.0153,6a,25.0153,6a,25.0153,6a
77810,528045,179952,19.7579,4,19.7579,4,19.7579,4
77811,528145,179952,37.4639,6a,37.4639,6a,37.4639,6a
77812,528245,179952,44.4412,6b,44.4412,6b,44.4412,6b
77813,528345,179952,53.4118,6b,53.4118,6b,53.4118,6b
77814,528445,179952,53.7189,6b,53.7189,6b,53.7189,6b
77815,528545,179952,53.4727,6b,53.4727,6b,53.4727,6b
77816,528645,179952,46.9724,6b,46.9724,6b,46.9724,6b
77817,528745,179952,42.8968,6b,42.8968,6b,42.8968,6b
77818,528845,179952,43.2397,6b,43.2397,6b,43.2397,6b
77819,528945,179952,28.1363,6a,28.1363,6a,28.1363,6a
77820,529045,179952,28.0432,6a,28.0432,6a,28.0432,6a
77821,529145,179952,28.6519,6a,28.6519,6a,28.6519,6a
77822,529245,179952,32.7651,6a,34.2675,6a,33.1922,6a
77823,529345,179952,25.0359,6a,26.9296,6a,25.8534,6a
77824,529445,179952,45.8278,6b,48.1325,6b,46.6597,6b
77825,529545,179952,41.7085,6b,43.5159,6b,42.0688,6b
77826,529645,179952,34.8249,6a,37.9918,6a,37.5862,6a
77827,529745,179952,43.7706,6b,47.338,6b,46.9336,6b
77828,529845,179952,47.3491,6b,50.6486,6b,50.2339,6b
77829,529945,179952,55.8755,6b,60.0982,6b,59.6937,6b
77830,530045,179952,58.0393,6b,62.3601,6b,61.9496,6b
77831,530145,179952,84.3846,6b,90.6853,6b,89.2738,6b
77832,530245,179952,59.8814,6b,64.8943,6b,64.4917,6b
77833,530345,179952,62.9057,6b,69.3582,6b,68.9927,6b
77834,530445,179952,57.0042,6b,61.7591,6b,61.3726,6b
77835,530545,179952,86.5709,6b,89.8624,6b,89.6193,6b
77836,530645,179952,104.3,6b,108.403,6b,108.219,6b
77837,530745,179952,116.954,6b,122.311,6b,122.261,6b
77838,530845,179952,105.488,6b,109.552,6b,109.353,6b
77839,530945,179952,126.701,6b,133.362,6b,133.959,6b
77840,531045,179952,116.813,6b,122.725,6b,123.203,6b
77841,531145,179952,132.66,6b,142.299,6b,143.965,6b
77842,531245,179952,119.283,6b,149.544,6b,149.64,6b
77843,531345,179952,101.246,6b,130.491,6b,130.344,6b
77844,531445,179952,96.2257,6b,125.75,6b,125.539,6b
77845,531545,179952,97.6267,6b,128.902,6b,128.65,6b
77846,531645,179952,103.934,6b,129.029,6b,128.699,6b
77847,531745,179952,71.0361,6b,100.218,6b,99.8489,6b
77848,531845,179952,99.5446,6b,119.334,6b,118.956,6b
77849,531945,179952,105.218,6b,123.984,6b,123.601,6b
77850,532045,179952,77.534,6b,96.2627,6b,96.2627,6b
77851,532145,179952,77.4336,6b,99.0433,6b,99.0433,6b
77852,532245,179952,77.9336,6b,100.955,6b,100.955,6b
77853,532345,179952,77.9482,6b,88.5759,6b,88.5759,6b
77854,532445,179952,86.0684,6b,97.5366,6b,97.5366,6b
77855,532545,179952,98.7872,6b,112.884,6b,112.884,6b
77856,532645,179952,88.0294,6b,99.4744,6b,99.4744,6b
77857,532745,179952,86.022,6b,97.3547,6b,97.3547,6b
77858,532845,179952,85.1544,6b,96.1733,6b,96.1733,6b
77859,532945,179952,83.8264,6b,94.6681,6b,94.6681,6b
77860,533045,179952,85.0202,6b,95.2698,6b,95.2698,6b
77861,533145,179952,76.0348,6b,85.4144,6b,85.4144,6b
77862,533245,179952,72.156,6b,79.393,6b,79.393,6b
77863,533345,179952,67.0444,6b,73.6313,6b,73.6313,6b
77864,533445,179952,66.2949,6b,72.3307,6b,72.3307,6b
77865,533545,179952,67.2988,6b,72.5579,6b,72.5579,6b
77866,533645,179952,61.2635,6b,65.2134,6b,65.2134,6b
77867,533745,179952,12.2306,3,12.4148,3,12.4148,3
77868,533845,179952,9.75874,2,9.87598,2,9.87598,2
77869,533945,179952,10.5948,3,10.7202,3,10.7202,3
77870,534045,179952,6.54092,2,6.6286,2,6.6286,2
77871,534145,179952,5.9023,2,5.97354,2,5.97354,2
77872,534245,179952,5.6165,2,5.68106,2,5.68106,2
77873,534345,179952,9.10138,2,10.7964,3,10.7964,3
77874,534445,179952,9.54234,2,11.3425,3,11.3425,3
77875,534545,179952,11.0229,3,12.9554,3,12.9554,3
77876,534645,179952,11.9701,3,14.1253,3,14.1253,3
77877,534745,179952,13.7846,3,16.2232,4,16.2232,4
77878,534845,179952,13.4968,3,15.9424,4,15.9424,4
77879,534945,179952,13.414,3,16.0007,4,16.0007,4
77880,535045,179952,10.5091,3,12.563,3,12.563,3
77881,535145,179952,11.1452,3,13.3635,3,13.3635,3
77882,535245,179952,16.3677,4,19.2752,4,19.2752,4
77883,535345,179952,17.9237,4,21.1414,5,21.1414,5
77884,535445,179952,17.0864,4,20.0788,5,20.0788,5
77885,535545,179952,16.4015,4,19.2369,4,19.2369,4
77886,535645,179952,16.5251,4,18.6499,4,18.6499,4
77887,535745,179952,13.6854,3,15.9178,4,15.9178,4
77888,535845,179952,13.7324,3,15.9847,4,15.9847,4
77889,535945,179952,16.7482,4,18.9831,4,18.9831,4
77890,536045,179952,11.7678,3,13.7893,3,13.7893,3
77891,536145,179952,2.46447,1a,2.50071,1b,2.50071,1b
77892,536245,179952,3.42037,1b,3.46668,1b,3.46668,1b
77893,536345,179952,4.4047,1b,4.48345,1b,4.48345,1b
77894,536445,179952,4.71536,1b,4.80587,1b,4.80587,1b
77895,536545,179952,3.87486,1b,3.93348,1b,3.93348,1b
77896,536645,179952,4.03777,1b,4.10152,1b,4.10152,1b
77897,536745,179952,3.65068,1b,3.70264,1b,3.70264,1b
77898,536845,179952,13.7244,3,14.4037,3,14.4037,3
77899,536945,179952,16.0733,4,16.86,4,16.86,4
77900,537045,179952,17.6834,4,18.6382,4,18.6382,4
77901,537145,179952,20.4121,5,21.4463,5,21.4463,5
77902,537245,179952,19.1043,4,20.1196,5,20.1196,5
77903,537345,179952,14.7657,3,15.5735,4,15.5735,4
77904,537445,179952,14.4763,3,15.2514,4,15.2514,4
77905,537545,179952,11.5882,3,11.9657,3,11.9657,3
77906,537645,179952,7.24248,2,7.50834,2,7.50834,2
77907,537745,179952,18.7334,4,25.6524,6a,25.6524,6a
77908,537845,179952,18.7334,4,25.6524,6a,25.6524,6a
77909,537945,179952,14,3,19.6717,4,19.6717,4
77910,538045,179952,15.3109,4,21.0269,5,21.0269,5
77911,538145,179952,15.612,4,21.043,5,21.043,5
77912,538245,179952,17.9728,4,23.0667,5,23.0667,5
77913,538345,179952,11.8743,3,11.9995,3,11.9995,3
77914,538445,179952,7.74441,2,7.81166,2,7.81166,2
77915,538545,179952,4.81514,1b,4.87629,1b,4.87629,1b
77916,538645,179952,0,0,0,0,0,0
77917,538745,179952,0,0,0,0,0,0
77918,538845,179952,0,0,0,0,0,0
77919,538945,179952,0,0,0,0,0,0
77920,539045,179952,22.8865,5,24.5125,5,24.5125,5
77921,539145,179952,26.3445,6a,28.528,6a,28.528,6a
77922,539245,179952,24.6241,5,26.7727,6a,26.7727,6a
77923,539345,179952,21.6451,5,23.5647,5,23.5647,5
77924,539445,179952,17.9546,4,19.2529,4,19.2529,4
77925,539545,179952,6.04985,2,6.90169,2,6.90169,2
77926,539645,179952,4.89969,1b,5.49218,2,5.49218,2
77927,539745,179952,4.70665,1b,5.25872,2,5.25872,2
77928,539845,179952,2.8975,1b,2.8975,1b,2.8975,1b
77929,539945,179952,2.8975,1b,2.8975,1b,2.8975,1b
77930,540045,179952,2.8975,1b,2.8975,1b,2.8975,1b
77931,540145,179952,5.7169,2,5.74739,2,5.74739,2
77932,540245,179952,5.94441,2,5.97719,2,5.97719,2
77933,540345,179952,6.64851,2,6.68875,2,6.68875,2
77934,540445,179952,6.21735,2,6.25656,2,6.25656,2
77935,540545,179952,6.84956,2,6.89683,2,6.89683,2
77936,540645,179952,7.22623,2,7.27864,2,7.27864,2
77937,540745,179952,7.00507,2,7.06178,2,7.06178,2
77938,540845,179952,6.98803,2,7.04737,2,7.04737,2
77939,540945,179952,7.41774,2,7.47305,2,7.47305,2
77940,541045,179952,7.54748,2,7.5921,2,7.5921,2
77941,541145,179952,7.50841,2,7.55265,2,7.55265,2
77942,541245,179952,6.78416,2,6.82142,2,6.82142,2
77943,541345,179952,5.92601,2,5.96381,2,5.96381,2
77944,541445,179952,6.40712,2,6.45128,2,6.45128,2
77945,541545,179952,6.3701,2,6.41279,2,6.41279,2
77946,541645,179952,4.84194,1b,4.8672,1b,4.8672,1b
77947,541745,179952,6.36227,2,6.40486,2,6.40486,2
77948,541845,179952,4.96997,1b,4.99658,1b,4.99658,1b
77949,541945,179952,5.85616,2,5.89603,2,5.89603,2
77950,542045,179952,3.4373,1b,3.48508,1b,3.48508,1b
77951,542145,179952,3.79924,1b,3.85767,1b,3.85767,1b
77952,542245,179952,4.45287,1b,4.53331,1b,4.53331,1b
77953,542345,179952,4.43468,1b,4.51445,1b,4.51445,1b
77954,542445,179952,4.66346,1b,4.75174,1b,4.75174,1b
77955,542545,179952,4.63589,1b,4.72313,1b,4.72313,1b
77956,542645,179952,4.25608,1b,4.32951,1b,4.32951,1b
77957,542745,179952,7.69355,2,7.78265,2,7.78265,2
77958,542845,179952,8.81227,2,8.93702,2,8.93702,2
77959,542945,179952,9.05074,2,9.16932,2,9.16932,2
77960,543045,179952,9.46265,2,9.58163,2,9.58163,2
77961,543145,179952,9.24387,2,9.35672,2,9.35672,2
77962,543245,179952,10.7435,3,10.8731,3,10.8731,3
77963,543345,179952,9.68809,2,9.75411,2,9.75411,2
77964,543445,179952,8.87513,2,8.93227,2,8.93227,2
77965,543545,179952,9.02217,2,9.11939,2,9.11939,2
77966,543645,179952,8.54737,2,8.65115,2,8.65115,2
77967,543745,179952,7.12935,2,7.19288,2,7.19288,2
77968,543845,179952,5.65418,2,5.69992,2,5.69992,2
77969,543945,179952,4.98681,1b,5.02138,2,5.02138,2
77970,544045,179952,2.27611,1a,2.3117,1a,2.3117,1a
77971,544145,179952,2.19292,1a,2.22594,1a,2.22594,1a
77972,544245,179952,1.97624,1a,2.00301,1a,2.00301,1a
77973,544345,179952,3.31205,1b,3.35379,1b,3.35379,1b
77974,544445,179952,3.72309,1b,3.77591,1b,3.77591,1b
77975,544545,179952,4.2506,1b,4.31958,1b,4.31958,1b
77976,544645,179952,4.53269,1b,4.61123,1b,4.61123,1b
77977,544745,179952,5.19638,2,5.29986,2,5.29986,2
77978,544845,179952,5.51564,2,5.63236,2,5.63236,2
77979,544945,179952,5.78508,2,5.91363,2,5.91363,2
77980,545045,179952,5.80359,2,5.93366,2,5.93366,2
77981,545145,179952,4.99903,1b,5.09548,2,5.09548,2
77982,545245,179952,4.80387,1b,4.89275,1b,4.89275,1b
77983,545345,179952,4.93093,1b,5.02549,2,5.02549,2
77984,545445,179952,4.83372,1b,4.92532,1b,4.92532,1b
77985,545545,179952,3.93302,1b,3.99307,1b,3.99307,1b
77986,545645,179952,3.82683,1b,3.88372,1b,3.88372,1b
77987,545745,179952,2.15444,1a,2.18092,1a,2.18092,1a
77988,545845,179952,3.89858,1b,3.93953,1b,3.93953,1b
77989,545945,179952,4.35734,1b,4.40842,1b,4.40842,1b
77990,546045,179952,4.7855,1b,4.84703,1b,4.84703,1b
77991,546145,179952,0,0,0,0,0,0
77992,546245,179952,0,0,0,0,0,0
77993,546345,179952,0,0,0,0,0,0
77994,546445,179952,4.25815,1b,4.30217,1b,4.30217,1b
77995,546545,179952,0,0,0,0,0,0
77996,546645,179952,0,0,0,0,0,0
77997,546745,179952,0,0,0,0,0,0
77998,546845,179952,0,0,0,0,0,0
77999,546945,179952,0,0,0,0,0,0
78000,547045,179952,7.0354,2,7.13202,2,7.13202,2
78001,547145,179952,6.96237,2,7.0562,2,7.0562,2
78002,547245,179952,10.1629,3,10.3382,3,10.3382,3
78003,547345,179952,11.0469,3,11.2544,3,11.2544,3
78004,547445,179952,9.75118,2,9.91215,2,9.91215,2
78005,547545,179952,3.8472,1b,3.90386,1b,3.90386,1b
78006,547645,179952,4.18297,1b,4.25,1b,4.25,1b
78007,547745,179952,4.5832,1b,4.66375,1b,4.66375,1b
78008,547845,179952,4.51006,1b,4.58805,1b,4.58805,1b
78009,547945,179952,4.55302,1b,4.63251,1b,4.63251,1b
78010,548045,179952,4.38608,1b,4.45982,1b,4.45982,1b
78011,548145,179952,4.08652,1b,4.15049,1b,4.15049,1b
78012,548245,179952,3.92647,1b,3.9855,1b,3.9855,1b
78013,548345,179952,0,0,0,0,0,0
78014,548445,179952,0,0,0,0,0,0
78015,548545,179952,0,0,0,0,0,0
78016,548645,179952,0,0,0,0,0,0
78017,548745,179952,0,0,0,0,0,0
78018,548845,179952,0,0,0,0,0,0
78019,548945,179952,0,0,0,0,0,0
78020,549045,179952,0,0,0,0,0,0
78021,549145,179952,2.76502,1b,2.8026,1b,2.8026,1b
78022,549245,179952,2.91154,1b,2.95323,1b,2.95323,1b
78023,549345,179952,3.08779,1b,3.1347,1b,3.1347,1b
78024,549445,179952,7.28173,2,7.28173,2,7.28173,2
78025,549545,179952,7.71329,2,7.71329,2,7.71329,2
78026,549645,179952,7.73277,2,7.73277,2,7.73277,2
78292,527245,180052,0,0,0,0,0,0
78293,527345,180052,0,0,0,0,0,0
78294,527445,180052,0,0,0,0,0,0
78295,527545,180052,7.47033,2,7.47033,2,7.47033,2
78296,527645,180052,7.95616,2,7.95616,2,7.95616,2
78297,527745,180052,8.70493,2,8.70493,2,8.70493,2
78298,527845,180052,20.9627,5,20.9627,5,20.9627,5
78299,527945,180052,21.537,5,21.537,5,21.537,5
78300,528045,180052,33.9014,6a,33.9014,6a,33.9014,6a
78301,528145,180052,36.5183,6a,36.5183,6a,36.5183,6a
78302,528245,180052,7.40108,2,7.40108,2,7.40108,2
78303,528345,180052,53.008,6b,53.008,6b,53.008,6b
78304,528445,180052,58.0916,6b,58.0916,6b,58.0916,6b
78305,528545,180052,54.2407,6b,54.2407,6b,54.2407,6b
78306,528645,180052,55.328,6b,55.328,6b,55.328,6b
78307,528745,180052,50.9688,6b,50.9688,6b,50.9688,6b
78308,528845,180052,47.6737,6b,47.6737,6b,47.6737,6b
78309,528945,180052,32.8559,6a,32.8559,6a,32.8559,6a
78310,529045,180052,33.1673,6a,33.1673,6a,33.1673,6a
78311,529145,180052,32.1054,6a,32.1054,6a,32.1054,6a
78312,529245,180052,34.7514,6a,36.3546,6a,35.2834,6a
78313,529345,180052,48.917,6b,48.917,6b,48.917,6b
78314,529445,180052,23.5342,5,23.5342,5,23.5342,5
78315,529545,180052,44.7919,6b,46.6993,6b,45.2637,6b
78316,529645,180052,55.0492,6b,58.6742,6b,57.2426,6b
78317,529745,180052,63.6753,6b,67.9189,6b,66.4877,6b
78318,529845,180052,63.4065,6b,65.8571,6b,64.4251,6b
78319,529945,180052,68.3157,6b,72.8483,6b,71.4164,6b
78320,530045,180052,78.2205,6b,83.5311,6b,82.1211,6b
78321,530145,180052,87.6094,6b,94.1793,6b,92.78,6b
78322,530245,180052,72.1718,6b,77.0107,6b,75.6105,6b
78323,530345,180052,68.5641,6b,75.2148,6b,74.8969,6b
78324,530445,180052,57.6025,6b,62.7298,6b,62.371,6b
78325,530545,180052,34.8883,6a,38.8008,6a,38.4328,6a
78326,530645,180052,90.9399,6b,92.4103,6b,92.0979,6b
78327,530745,180052,104.791,6b,108.801,6b,108.548,6b
78328,530845,180052,106.474,6b,110.645,6b,110.41,6b
78329,530945,180052,139.016,6b,148.248,6b,149.025,6b
78330,531045,180052,139.734,6b,151.968,6b,154.029,6b
78331,531145,180052,128.926,6b,160.588,6b,160.924,6b
78332,531245,180052,123.193,6b,156.499,6b,156.794,6b
78333,531345,180052,109.578,6b,141.797,6b,141.763,6b
78334,531445,180052,102.397,6b,132.033,6b,131.892,6b
78335,531545,180052,90.8609,6b,122.312,6b,122.013,6b
78336,531645,180052,111.588,6b,131.05,6b,130.724,6b
78337,531745,180052,73.0574,6b,104.99,6b,104.626,6b
78338,531845,180052,98.5627,6b,120.627,6b,120.251,6b
78339,531945,180052,98.3064,6b,117.652,6b,117.272,6b
78340,532045,180052,73.775,6b,93.7261,6b,93.7261,6b
78341,532145,180052,74.9031,6b,97.8804,6b,97.8804,6b
78342,532245,180052,81.694,6b,106.621,6b,106.621,6b
78343,532345,180052,85.7052,6b,111.115,6b,111.115,6b
78344,532445,180052,85.884,6b,97.4604,6b,97.4604,6b
78345,532545,180052,103.717,6b,121.603,6b,121.603,6b
78346,532645,180052,104.242,6b,123.522,6b,123.522,6b
78347,532745,180052,102.303,6b,119.195,6b,119.195,6b
78348,532845,180052,104.468,6b,122.323,6b,122.323,6b
78349,532945,180052,100.226,6b,116.581,6b,116.581,6b
78350,533045,180052,83.2378,6b,93.9254,6b,93.9254,6b
78351,533145,180052,86.2215,6b,96.2835,6b,96.2835,6b
78352,533245,180052,82.3864,6b,91.0192,6b,91.0192,6b
78353,533345,180052,69.8713,6b,77.6096,6b,77.6096,6b
78354,533445,180052,65.2884,6b,71.3766,6b,71.3766,6b
78355,533545,180052,62.8185,6b,66.987,6b,66.987,6b
78356,533645,180052,12.8753,3,13.0727,3,13.0727,3
78357,533745,180052,13.7829,3,13.9591,3,13.9591,3
78358,533845,180052,10.4922,3,10.6245,3,10.6245,3
78359,533945,180052,9.09253,2,9.19196,2,9.19196,2
78360,534045,180052,4.50695,1b,4.55756,1b,4.55756,1b
78361,534145,180052,2.74013,1b,2.77441,1b,2.77441,1b
78362,534245,180052,8.21633,2,9.76393,2,9.76393,2
78363,534345,180052,9.13433,2,10.8342,3,10.8342,3
78364,534445,180052,10.4761,3,12.367,3,12.367,3
78365,534545,180052,12.1793,3,14.223,3,14.223,3
78366,534645,180052,12.957,3,15.2677,4,15.2677,4
78367,534745,180052,13.8731,3,16.3252,4,16.3252,4
78368,534845,180052,15.436,4,18.2957,4,18.2957,4
78369,534945,180052,15.2704,4,18.2016,4,18.2016,4
78370,535045,180052,15.9656,4,19.025,4,19.025,4
78371,535145,180052,11.1046,3,13.3377,3,13.3377,3
78372,535245,180052,16.2376,4,19.1192,4,19.1192,4
78373,535345,180052,15.6262,4,18.387,4,18.387,4
78374,535445,180052,15.8372,4,18.601,4,18.601,4
78375,535545,180052,16.1327,4,18.7912,4,18.7912,4
78376,535645,180052,12.037,3,14.1621,3,14.1621,3
78377,535745,180052,12.873,3,14.8529,3,14.8529,3
78378,535845,180052,13.0911,3,15.1743,4,15.1743,4
78379,535945,180052,12.3683,3,14.3064,3,14.3064,3
78380,536045,180052,11.3701,3,13.3019,3,13.3019,3
78381,536145,180052,3.54654,1b,3.59655,1b,3.59655,1b
78382,536245,180052,4.1301,1b,4.19833,1b,4.19833,1b
78383,536345,180052,4.53968,1b,4.62248,1b,4.62248,1b
78384,536445,180052,4.74414,1b,4.83388,1b,4.83388,1b
78385,536545,180052,4.80859,1b,4.89906,1b,4.89906,1b
78386,536645,180052,4.3684,1b,4.44332,1b,4.44332,1b
78387,536745,180052,3.87058,1b,3.92911,1b,3.92911,1b
78388,536845,180052,15.8933,4,16.6973,4,16.6973,4
78389,536945,180052,16.9614,4,17.8545,4,17.8545,4
78390,537045,180052,21.1265,5,22.2204,5,22.2204,5
78391,537145,180052,21.8538,5,23.1362,5,23.1362,5
78392,537245,180052,19.6479,4,20.7095,5,20.7095,5
78393,537345,180052,26.4881,6a,33.2905,6a,33.2905,6a
78394,537445,180052,11.8082,3,12.097,3,12.097,3
78395,537545,180052,10.6178,3,10.9225,3,10.9225,3
78396,537645,180052,27.418,6a,36.1834,6a,36.1834,6a
78397,537745,180052,19.5851,4,26.8493,6a,26.8493,6a
78398,537845,180052,19.8213,4,27.1822,6a,27.1822,6a
78399,537945,180052,16.715,4,22.7673,5,22.7673,5
78400,538045,180052,19.622,4,26.0238,6a,26.0238,6a
78401,538145,180052,14.978,3,20.4082,5,20.4082,5
78402,538245,180052,12.8916,3,13.0438,3,13.0438,3
78403,538345,180052,15.3716,4,19.3805,4,19.3805,4
78404,538445,180052,12.4521,3,12.5911,3,12.5911,3
78405,538545,180052,9.29949,2,9.39034,2,9.39034,2
78406,538645,180052,0,0,0,0,0,0
78407,538745,180052,0,0,0,0,0,0
78408,538845,180052,0,0,0,0,0,0
78409,538945,180052,0,0,0,0,0,0
78410,539045,180052,0,0,0,0,0,0
78411,539145,180052,20.7741,5,22.1872,5,22.1872,5
78412,539245,180052,21.0961,5,22.6922,5,22.6922,5
78413,539345,180052,5.62914,2,6.38269,2,6.38269,2
78414,539445,180052,5.81411,2,6.61042,2,6.61042,2
78415,539545,180052,5.67669,2,6.44117,2,6.44117,2
78416,539645,180052,5.30574,2,5.98634,2,5.98634,2
78417,539745,180052,2.8975,1b,2.8975,1b,2.8975,1b
78418,539845,180052,3.20727,1b,3.20727,1b,3.20727,1b
78419,539945,180052,3.20727,1b,3.20727,1b,3.20727,1b
78420,540045,180052,3.20727,1b,3.20727,1b,3.20727,1b
78421,540145,180052,5.50622,2,5.53467,2,5.53467,2
78422,540245,180052,5.73259,2,5.76324,2,5.76324,2
78423,540345,180052,6.47431,2,6.51265,2,6.51265,2
78424,540445,180052,7.67775,2,7.72998,2,7.72998,2
78425,540545,180052,8.68399,2,8.74905,2,8.74905,2
78426,540645,180052,8.35437,2,8.42359,2,8.42359,2
78427,540745,180052,7.89939,2,7.97212,2,7.97212,2
78428,540845,180052,7.96371,2,8.04204,2,8.04204,2
78429,540945,180052,8.29026,2,8.35873,2,8.35873,2
78430,541045,180052,8.61607,2,8.6716,2,8.6716,2
78431,541145,180052,8.91536,2,8.97406,2,8.97406,2
78432,541245,180052,9.55862,2,9.60078,2,9.60078,2
78433,541345,180052,8.68154,2,8.73401,2,8.73401,2
78434,541445,180052,8.21047,2,8.27796,2,8.27796,2
78435,541545,180052,6.99749,2,7.04894,2,7.04894,2
78436,541645,180052,7.69147,2,7.75356,2,7.75356,2
78437,541745,180052,6.92235,2,6.97271,2,6.97271,2
78438,541845,180052,6.33794,2,6.3802,2,6.3802,2
78439,541945,180052,6.18611,2,6.23096,2,6.23096,2
78440,542045,180052,6.41667,2,6.47108,2,6.47108,2
78441,542145,180052,7.11168,2,7.18312,2,7.18312,2
78442,542245,180052,7.57296,2,7.66951,2,7.66951,2
78443,542345,180052,5.1468,2,5.25451,2,5.25451,2
78444,542445,180052,10.0671,3,10.2036,3,10.2036,3
78445,542545,180052,9.3193,2,9.44197,2,9.44197,2
78446,542645,180052,6.78338,2,6.83008,2,6.83008,2
78447,542745,180052,7.81818,2,7.90853,2,7.90853,2
78448,542845,180052,7.38417,2,7.46237,2,7.46237,2
78449,542945,180052,8.68905,2,8.78298,2,8.78298,2
78450,543045,180052,8.31214,2,8.35713,2,8.35713,2
78451,543145,180052,9.75304,2,9.81037,2,9.81037,2
78452,543245,180052,11.3381,3,11.4092,3,11.4092,3
78453,543345,180052,10.711,3,10.7886,3,10.7886,3
78454,543445,180052,9.67803,2,9.74394,2,9.74394,2
78455,543545,180052,8.80478,2,8.87178,2,8.87178,2
78456,543645,180052,8.23969,2,8.32083,2,8.32083,2
78457,543745,180052,7.91698,2,7.99563,2,7.99563,2
78458,543845,180052,5.78736,2,5.84498,2,5.84498,2
78459,543945,180052,2.42441,1a,2.46483,1a,2.46483,1a
78460,544045,180052,2.36586,1a,2.40433,1a,2.40433,1a
78461,544145,180052,2.25999,1a,2.29507,1a,2.29507,1a
78462,544245,180052,2.17796,1a,2.21052,1a,2.21052,1a
78463,544345,180052,1.90182,1a,1.9266,1a,1.9266,1a
78464,544445,180052,3.53003,1b,3.57749,1b,3.57749,1b
78465,544545,180052,4.03732,1b,4.09951,1b,4.09951,1b
78466,544645,180052,4.49888,1b,4.57623,1b,4.57623,1b
78467,544745,180052,5.05469,2,5.15255,2,5.15255,2
78468,544845,180052,4.6106,1b,4.69188,1b,4.69188,1b
78469,544945,180052,5.53616,2,5.65377,2,5.65377,2
78470,545045,180052,5.08704,2,5.18617,2,5.18617,2
78471,545145,180052,4.66209,1b,4.74528,1b,4.74528,1b
78472,545245,180052,3.84414,1b,3.90124,1b,3.90124,1b
78473,545345,180052,4.20776,1b,4.27616,1b,4.27616,1b
78474,545445,180052,4.03316,1b,4.09632,1b,4.09632,1b
78475,545545,180052,4.03319,1b,4.09673,1b,4.09673,1b
78476,545645,180052,3.23258,1b,3.29257,1b,3.29257,1b
78477,545745,180052,2.82942,1b,2.87527,1b,2.87527,1b
