ZoneSystem,ZoneID,Forecast,Year,Jobs,TotalPopn,HH,PopWorkAge,PopPensionAge,EcActive,In_GLA
Railplan,"6,657",GLA,"2,021",111,"1,879",698,"1,185",206,797,TRUE
Railplan,"6,658",GLA,"2,021",44,"1,498",556,945,164,636,TRUE
Railplan,"6,659",GLA,"2,021",553,"3,549","1,318","2,238",390,"1,506",TRUE
Railplan,"6,660",GLA,"2,021","1,880",406,158,270,36,175,TRUE
Railplan,"6,661",GLA,"2,021",241,"1,973",742,"1,341",179,818,TRUE
Railplan,"6,662",GLA,"2,021",744,"3,330","1,226","2,200",396,"1,397",TRUE
Railplan,"6,663",GLA,"2,021",546,"2,809",980,"1,804",322,"1,194",TRUE
Railplan,"6,664",GLA,"2,021",999,"4,283","1,446","2,694",392,"1,683",TRUE
Railplan,"6,665",GLA,"2,021",752,"2,907",978,"1,832",264,"1,142",TRUE
Railplan,"6,666",GLA,"2,021","3,274",72,23,46,3,26,TRUE
Railplan,"6,667",GLA,"2,021","3,736",319,102,206,18,116,TRUE
Railplan,"6,668",GLA,"2,021",728,"1,966",619,"1,267",182,810,TRUE
Railplan,"6,669",GLA,"2,021",524,"2,935",924,"1,892",272,"1,210",TRUE
Railplan,"6,670",GLA,"2,021","1,684","4,074","1,283","2,625",377,"1,679",TRUE
Railplan,"6,671",GLA,"2,021",524,"3,469","1,093","2,236",321,"1,430",TRUE
Railplan,"6,672",GLA,"2,021","1,011","3,486","1,098","2,247",323,"1,437",TRUE
Railplan,"6,673",GLA,"2,021","1,310","1,483",467,956,137,611,TRUE
Railplan,"6,674",GLA,"2,021","2,868","1,514",482,974,72,539,TRUE
Railplan,"6,675",GLA,"2,021",430,814,262,537,69,323,TRUE
Railplan,"6,676",GLA,"2,021",556,"1,654",534,"1,086",139,653,TRUE
Railplan,"6,677",GLA,"2,021","1,124","3,555","1,143","2,347",300,"1,409",TRUE
Railplan,"6,678",GLA,"2,021",267,"4,317","1,401","2,784",427,"1,713",TRUE
Railplan,"6,679",GLA,"2,021",48,"2,045",634,"1,339",180,811,TRUE
Railplan,"6,680",GLA,"2,021",44,"2,554",800,"1,680",265,"1,022",TRUE
Railplan,"6,681",GLA,"2,021","1,773",546,166,356,49,216,TRUE
Railplan,"6,682",GLA,"2,021",888,432,139,285,36,171,TRUE
Railplan,"6,683",GLA,"2,021",242,"4,371","1,328","2,850",394,"1,734",TRUE
Railplan,"6,684",GLA,"2,021",158,"2,417",885,"1,528",203,985,TRUE
Railplan,"6,685",GLA,"2,021",277,"3,064","1,122","1,937",257,"1,249",TRUE
Railplan,"6,686",GLA,"2,021",751,"4,466","1,635","2,824",374,"1,820",TRUE
Railplan,"6,687",GLA,"2,021",287,"2,393",733,"1,565",227,952,TRUE
Railplan,"6,688",GLA,"2,021",237,"3,061","1,121","1,935",256,"1,248",TRUE
Railplan,"6,689",GLA,"2,021",64,"5,636","1,822","3,687",602,"2,290",TRUE
Railplan,"6,690",GLA,"2,021","1,006","2,556",801,"1,682",273,"1,025",TRUE
Railplan,"6,691",GLA,"2,021",822,"1,431",503,925,176,627,TRUE
Railplan,"6,692",GLA,"2,021",482,"2,818",990,"1,820",347,"1,234",TRUE
Railplan,"6,693",GLA,"2,021",482,"3,499","1,229","2,260",431,"1,533",TRUE
Railplan,"6,694",GLA,"2,021",447,"2,666",937,"1,722",328,"1,168",TRUE
Railplan,"6,695",GLA,"2,021",161,"3,032","1,065","1,959",373,"1,328",TRUE
Railplan,"6,696",GLA,"2,021","1,148","2,869","1,054","1,894",343,"1,208",TRUE
Railplan,"6,697",GLA,"2,021",997,"3,356","1,235","2,217",401,"1,411",TRUE
Railplan,"6,698",GLA,"2,021",366,"2,615",952,"1,743",319,"1,103",TRUE
Railplan,"6,699",GLA,"2,021",716,"3,212","1,159","2,174",369,"1,304",TRUE
Railplan,"6,730",GLA,"2,021","2,177","4,404","1,820","2,767",662,"2,088",TRUE
Railplan,"6,731",GLA,"2,021",656,"2,634",837,"2,008",239,870,TRUE
Railplan,"6,732",GLA,"2,021","1,432","3,530","1,122","2,691",320,"1,166",TRUE
Railplan,"6,733",GLA,"2,021",882,"3,046","1,078","1,961",354,"1,417",TRUE
Railplan,"6,734",GLA,"2,021","1,089","4,131","1,456","2,653",479,"1,940",TRUE
Railplan,"6,735",GLA,"2,021",587,"3,499","1,233","2,247",406,"1,643",TRUE
Railplan,"6,736",GLA,"2,021",52,"2,097",826,"1,339",322,"1,081",TRUE
Railplan,"6,737",GLA,"2,021",865,"2,847",915,"2,142",276,980,TRUE
Railplan,"6,738",GLA,"2,021","1,462","4,296","1,368","3,275",390,"1,421",TRUE
Railplan,"6,739",GLA,"2,021","5,520","1,035",337,786,95,350,TRUE
Railplan,"6,740",GLA,"2,021","5,108","1,338",588,957,138,601,TRUE
Railplan,"6,741",GLA,"2,021",294,"1,507",592,"1,105",148,608,TRUE
Railplan,"6,742",GLA,"2,021","1,145","1,517",666,"1,085",156,681,TRUE
Railplan,"6,743",GLA,"2,021","3,259","1,720",755,"1,230",177,772,TRUE
Railplan,"6,744",GLA,"2,021","2,950",757,333,542,78,340,TRUE
Railplan,"6,745",GLA,"2,021","8,543",634,278,453,65,285,TRUE
Railplan,"6,746",GLA,"2,021","3,612","1,215",501,861,136,540,TRUE
Railplan,"6,747",GLA,"2,021","5,244","1,614",586,"1,123",206,703,TRUE
Railplan,"6,748",GLA,"2,021",520,"3,636","1,263","2,548",462,"1,533",TRUE
Railplan,"6,749",GLA,"2,021","1,398","4,317","1,483","2,983",579,"1,865",TRUE
Railplan,"6,750",GLA,"2,021",297,"2,559",879,"1,768",343,"1,105",TRUE
Railplan,"6,751",GLA,"2,021",949,"2,166",744,"1,497",291,936,TRUE
Railplan,"6,752",GLA,"2,021",297,"2,669",929,"1,847",354,"1,155",TRUE
Railplan,"6,753",GLA,"2,021",151,"2,143",790,"1,377",424,"1,026",TRUE
Railplan,"6,754",GLA,"2,021","1,499","2,543","1,016","1,629",474,"1,278",TRUE
Railplan,"6,755",GLA,"2,021",814,"2,809","1,099","1,822",476,"1,428",TRUE
Railplan,"6,756",GLA,"2,021",391,"2,436",973,"1,559",455,"1,223",TRUE
Railplan,"6,757",GLA,"2,021",113,"1,936",756,"1,241",367,960,TRUE
Railplan,"6,758",GLA,"2,021",866,"1,550",570,996,307,741,TRUE
Railplan,"6,759",GLA,"2,021","1,267","1,858",754,"1,153",372,905,TRUE
Railplan,"6,760",GLA,"2,021","1,372","2,023",817,"1,253",411,984,TRUE
Railplan,"6,761",GLA,"2,021",232,"2,175",877,"1,351",439,"1,061",TRUE
Railplan,"6,762",GLA,"2,021",100,"1,207",514,763,206,592,TRUE
Railplan,"6,763",GLA,"2,021",225,"2,232",954,"1,412",376,"1,096",TRUE
Railplan,"6,764",GLA,"2,021",209,"1,306",527,808,265,635,TRUE
Railplan,"6,765",GLA,"2,021",574,"1,050",449,664,177,515,TRUE
Railplan,"6,766",GLA,"2,021",79,"3,094","1,249","1,915",629,"1,505",TRUE
Railplan,"6,767",GLA,"2,021",151,"1,221",490,761,234,602,TRUE
Railplan,"6,768",GLA,"2,021",94,"1,228",485,783,192,631,TRUE
Railplan,"6,769",GLA,"2,021","1,493","1,628",644,"1,034",264,831,TRUE
Railplan,"6,770",GLA,"2,021",350,"2,721","1,072","1,737",418,"1,403",TRUE
Railplan,"6,771",GLA,"2,021",31,"2,975","1,172","1,900",457,"1,533",TRUE
Railplan,"6,772",GLA,"2,021","2,353","1,136",424,752,145,580,TRUE
Railplan,"6,773",GLA,"2,021",91,"2,343",860,"1,572",277,"1,225",TRUE
Railplan,"6,774",GLA,"2,021",90,"2,516",950,"1,646",342,"1,259",TRUE
Railplan,"6,775",GLA,"2,021","1,268","3,181","1,163","2,142",368,"1,672",TRUE
Railplan,"6,776",GLA,"2,021",765,"2,859","1,075","1,878",381,"1,441",TRUE
Railplan,"6,777",GLA,"2,021","1,281","1,173",443,767,159,587,TRUE
Railplan,"6,778",GLA,"2,021",449,"2,056",776,"1,345",279,"1,029",TRUE
Railplan,"6,779",GLA,"2,021",135,"1,234",470,806,174,618,TRUE
Railplan,"6,780",GLA,"2,021",180,"3,179","1,258","2,065",524,"1,598",TRUE
Railplan,"6,781",GLA,"2,021",764,"2,329",924,"1,500",403,"1,157",TRUE
Railplan,"6,782",GLA,"2,021",610,"2,681","1,062","1,741",445,"1,348",TRUE
Railplan,"6,783",GLA,"2,021","1,130","3,821","1,523","2,391",755,"1,820",TRUE
Railplan,"6,784",GLA,"2,021",47,"1,438",573,898,286,684,TRUE
Railplan,"6,785",GLA,"2,021",62,"1,471",605,924,278,701,TRUE
Railplan,"6,786",GLA,"2,021",304,"1,345",559,846,250,642,TRUE
Railplan,"6,787",GLA,"2,021",88,"2,029",847,"1,278",374,968,TRUE
Railplan,"6,788",GLA,"2,021",247,"1,615",674,"1,017",297,770,TRUE
Railplan,"6,789",GLA,"2,021",211,"2,273",949,"1,431",418,"1,084",TRUE
Railplan,"6,790",GLA,"2,021","1,867","2,171",906,"1,367",400,"1,036",TRUE
Railplan,"6,791",GLA,"2,021",141,"1,525",637,961,281,728,TRUE
Railplan,"6,792",GLA,"2,021",564,"2,449","1,025","1,543",454,"1,169",TRUE
Railplan,"6,793",GLA,"2,021","2,313","3,376","1,413","2,128",626,"1,611",TRUE
Railplan,"6,794",GLA,"2,021",485,"2,808","1,217","1,786",566,"1,342",TRUE
Railplan,"6,795",GLA,"2,021","1,483","1,578",681,"1,002",315,754,TRUE
Railplan,"6,796",GLA,"2,021",162,"1,319",572,839,266,630,TRUE
Railplan,"6,797",GLA,"2,021",422,"1,928",835,"1,226",388,921,TRUE
Railplan,"6,798",GLA,"2,021",499,"2,190",891,"1,354",353,"1,039",TRUE
Railplan,"6,799",GLA,"2,021",794,"1,305",515,781,238,621,TRUE
Railplan,"6,865",GLA,"2,021","5,108","1,936",730,"1,281",256,939,TRUE
Railplan,"6,866",GLA,"2,021","1,313","5,138","1,933","3,410",669,"2,485",TRUE
Railplan,"6,867",GLA,"2,021","2,590","5,444","2,052","3,635",707,"2,634",TRUE
Railplan,"6,868",GLA,"2,021","2,224","1,757",721,"1,159",184,798,TRUE
Railplan,"6,869",GLA,"2,021","1,588","3,822","1,532","2,501",416,"1,790",TRUE
Railplan,"6,870",GLA,"2,021",433,"1,985",820,"1,312",205,895,TRUE
Railplan,"6,871",GLA,"2,021","2,442","5,044","2,022","3,301",549,"2,362",TRUE
Railplan,"6,872",GLA,"2,021","3,009","2,750","1,124","1,812",290,"1,257",TRUE
Railplan,"6,873",GLA,"2,021","1,032","3,216","1,329","2,127",333,"1,450",TRUE
Railplan,"6,874",GLA,"2,021","2,302","2,740","1,014","1,819",357,"1,310",TRUE
Railplan,"6,875",GLA,"2,021","4,804","1,139",428,805,131,543,TRUE
Railplan,"6,876",GLA,"2,021","1,180","2,534","1,015","1,658",276,"1,186",TRUE
Railplan,"6,877",GLA,"2,021","1,075",943,392,630,100,447,TRUE
Railplan,"6,878",GLA,"2,021","1,891","1,532",650,"1,124",145,737,TRUE
Railplan,"6,879",GLA,"2,021","1,199","1,756",703,"1,153",191,822,TRUE
Railplan,"6,880",GLA,"2,021",251,"1,201",579,833,118,598,TRUE
Railplan,"6,881",GLA,"2,021","2,367","3,598","1,735","2,496",355,"1,792",TRUE
Railplan,"6,882",GLA,"2,021","1,309","4,086","1,970","2,835",403,"2,035",TRUE
Railplan,"6,883",GLA,"2,021",281,"1,437",538,"1,104",131,670,TRUE
Railplan,"6,884",GLA,"2,021","4,577","3,584","1,428","2,674",338,"1,696",TRUE
Railplan,"6,885",GLA,"2,021","3,637","5,953","2,649","4,089",619,"2,894",TRUE
Railplan,"6,886",GLA,"2,021","2,537","1,892",783,"1,289",205,901,TRUE
Railplan,"6,887",GLA,"2,021","1,712","2,458","1,135","1,699",285,"1,293",TRUE
Railplan,"6,888",GLA,"2,021","7,725","2,810","1,152","1,977",331,"1,531",TRUE
Railplan,"6,889",GLA,"2,021",788,"2,727","1,267","1,924",359,"1,508",TRUE
Railplan,"6,890",GLA,"2,021","4,331","1,964",913,"1,386",259,"1,086",TRUE
Railplan,"6,891",GLA,"2,021","1,203","3,833","1,781","2,704",505,"2,120",TRUE
Railplan,"6,892",GLA,"2,021","5,753","2,103",977,"1,484",277,"1,163",TRUE
Railplan,"6,893",GLA,"2,021","1,278","3,928","1,820","2,746",532,"2,141",TRUE
Railplan,"6,894",GLA,"2,021","1,816","3,627","1,686","2,559",477,"2,006",TRUE
Railplan,"6,895",GLA,"2,021",782,"2,635","1,193","1,819",325,"1,419",TRUE
Railplan,"6,896",GLA,"2,021",678,"3,511","1,590","2,423",434,"1,891",TRUE
Railplan,"6,897",GLA,"2,021","1,316","1,864",844,"1,256",264,963,TRUE
Railplan,"6,898",GLA,"2,021",716,"2,134",968,"1,410",335,"1,063",TRUE
Railplan,"6,899",GLA,"2,021",911,"2,720","1,233","1,791",434,"1,347",TRUE
Railplan,"6,946",GLA,"2,021","1,021","4,111","1,526","2,716",507,"1,904",TRUE
Railplan,"6,947",GLA,"2,021",771,"3,341","1,241","2,206",411,"1,546",TRUE
Railplan,"6,948",GLA,"2,021","2,309","4,053","1,525","2,644",472,"1,850",TRUE
Railplan,"6,949",GLA,"2,021",574,"3,892","1,491","2,505",418,"1,751",TRUE
Railplan,"6,950",GLA,"2,021",324,"2,938","1,090","1,941",362,"1,360",TRUE
Railplan,"6,951",GLA,"2,021","2,436","3,392","1,103","2,240",335,"1,408",TRUE
Railplan,"6,952",GLA,"2,021","1,514","5,219","1,699","3,451",513,"2,170",TRUE
Railplan,"6,953",GLA,"2,021",637,"2,039",657,"1,363",226,858,TRUE
Railplan,"6,954",GLA,"2,021","1,179","4,135","1,464","2,914",341,"1,888",TRUE
Railplan,"6,955",GLA,"2,021",623,"3,478","1,229","2,447",288,"1,584",TRUE
Railplan,"6,956",GLA,"2,021",541,"3,573","1,266","2,519",294,"1,633",TRUE
Railplan,"6,957",GLA,"2,021","2,197","3,324","1,179","2,345",273,"1,521",TRUE
Railplan,"6,958",GLA,"2,021",758,"5,279","1,716","3,487",521,"2,191",TRUE
Railplan,"6,959",GLA,"2,021",450,"4,942","1,607","3,352",591,"2,153",TRUE
Railplan,"6,960",GLA,"2,021","1,173","3,327","1,058","2,223",383,"1,382",TRUE
Railplan,"6,961",GLA,"2,021",248,"2,947",959,"1,999",353,"1,285",TRUE
Railplan,"6,962",GLA,"2,021","1,498","2,645",860,"1,794",316,"1,152",TRUE
Railplan,"6,963",GLA,"2,021",252,"4,280","1,386","2,895",508,"1,848",TRUE
Railplan,"6,964",GLA,"2,021",682,"2,766",879,"1,847",318,"1,148",TRUE
Railplan,"6,965",GLA,"2,021","1,407","3,901","1,268","2,576",385,"1,619",TRUE
Railplan,"6,966",GLA,"2,021","2,328","2,283",742,"1,508",225,948,TRUE
Railplan,"6,967",GLA,"2,021","2,020","4,880","1,731","3,443",400,"2,232",TRUE
Railplan,"6,968",GLA,"2,021","1,424","3,543","1,175","2,396",429,"1,566",TRUE
Railplan,"6,969",GLA,"2,021",876,"4,014","1,310","2,722",481,"1,754",TRUE
Railplan,"6,970",GLA,"2,021","2,089","3,880","1,341","2,695",376,"1,751",TRUE
Railplan,"6,971",GLA,"2,021","2,034","3,278","1,114","2,267",332,"1,464",TRUE
Railplan,"6,972",GLA,"2,021","4,058","2,828","1,003","1,996",232,"1,294",TRUE
Railplan,"6,973",GLA,"2,021",574,"4,454","1,704","2,861",484,"1,998",TRUE
Railplan,"6,974",GLA,"2,021",431,"3,496","1,337","2,245",380,"1,568",TRUE
Railplan,"6,975",GLA,"2,021","2,107","3,749","1,460","2,457",362,"1,737",TRUE
Railplan,"6,976",GLA,"2,021","2,837","2,325",906,"1,524",224,"1,078",TRUE
Railplan,"6,977",GLA,"2,021","1,098","3,910","1,523","2,563",377,"1,813",TRUE
Railplan,"6,978",GLA,"2,021",550,"1,437",546,928,160,649,TRUE
Railplan,"6,979",GLA,"2,021","4,582",722,268,477,89,334,TRUE
Railplan,"6,980",GLA,"2,021",933,401,153,258,44,180,TRUE
Railplan,"6,981",GLA,"2,021","1,292",373,142,239,40,167,TRUE
Railplan,"6,982",GLA,"2,021","2,731","1,153",449,756,113,533,TRUE
Railplan,"6,983",GLA,"2,021",505,"2,669","1,039","1,749",257,"1,237",TRUE
Railplan,"6,984",GLA,"2,021",635,"4,013","1,571","2,615",463,"1,805",TRUE
Railplan,"6,985",GLA,"2,021","1,603","2,573","1,002","1,687",248,"1,193",TRUE
Railplan,"6,986",GLA,"2,021","1,160","1,497",586,975,176,671,TRUE
Railplan,"6,987",GLA,"2,021","2,475","2,560","1,004","1,663",318,"1,136",TRUE
Railplan,"6,988",GLA,"2,021","2,370","4,453","1,747","2,894",552,"1,976",TRUE
Railplan,"6,989",GLA,"2,021",288,"2,375",930,"1,547",278,"1,065",TRUE
Railplan,"6,990",GLA,"2,021",453,"3,069","1,204","1,994",381,"1,361",TRUE
Railplan,"6,991",GLA,"2,021",383,"2,326",913,"1,511",289,"1,032",TRUE
Railplan,"6,992",GLA,"2,021",736,"3,580","1,253","2,376",518,"1,697",TRUE
Railplan,"6,993",GLA,"2,021",90,"3,393","1,170","2,256",504,"1,611",TRUE
Railplan,"6,994",GLA,"2,021",436,"3,023","1,042","2,009",449,"1,435",TRUE
Railplan,"6,995",GLA,"2,021",930,"5,861","1,863","3,914",674,"2,432",TRUE
Railplan,"6,996",GLA,"2,021","2,386","5,245","1,669","3,502",600,"2,177",TRUE
Railplan,"6,997",GLA,"2,021",527,"2,499",794,"1,669",287,"1,037",TRUE
Railplan,"6,998",GLA,"2,021","1,983","3,765","1,197","2,515",433,"1,563",TRUE
Railplan,"6,999",GLA,"2,021","2,200",478,152,319,55,199,TRUE
Railplan,"7,023",GLA,"2,021",946,"4,396","1,677","2,745",675,"1,951",TRUE
Railplan,"7,024",GLA,"2,021",315,"3,780","1,442","2,361",581,"1,678",TRUE
Railplan,"7,025",GLA,"2,021",651,"4,936","1,931","3,179",711,"2,277",TRUE
Railplan,"7,026",GLA,"2,021","1,316","3,454","1,387","2,298",462,"1,657",TRUE
Railplan,"7,027",GLA,"2,021","1,412","3,121","1,259","2,080",411,"1,511",TRUE
Railplan,"7,028",GLA,"2,021","1,641","2,328","1,008","1,506",333,"1,185",TRUE
Railplan,"7,029",GLA,"2,021",839,"3,615","1,565","2,337",519,"1,836",TRUE
Railplan,"7,030",GLA,"2,021","2,313","1,972",854,"1,276",282,"1,004",TRUE
Railplan,"7,031",GLA,"2,021","1,333","2,300",989,"1,492",326,"1,164",TRUE
Railplan,"7,032",GLA,"2,021",928,"1,927",835,"1,247",275,981,TRUE
Railplan,"7,033",GLA,"2,021",126,"2,722","1,151","1,706",454,"1,278",TRUE
Railplan,"7,034",GLA,"2,021",452,"2,577","1,090","1,615",430,"1,209",TRUE
Railplan,"7,035",GLA,"2,021",578,"4,431","1,874","2,777",739,"2,080",TRUE
Railplan,"7,036",GLA,"2,021","1,419","3,323","1,406","2,084",552,"1,562",TRUE
Railplan,"7,037",GLA,"2,021","1,057","2,305",959,"1,472",360,"1,089",TRUE
Railplan,"7,038",GLA,"2,021","3,280","1,409",610,907,212,707,TRUE
Railplan,"7,039",GLA,"2,021",828,"2,374",982,"1,436",440,"1,111",TRUE
Railplan,"7,040",GLA,"2,021","2,405","2,626","1,090","1,592",488,"1,233",TRUE
Railplan,"7,041",GLA,"2,021",362,"3,200","1,326","1,943",587,"1,498",TRUE
Railplan,"7,042",GLA,"2,021","1,124","2,040",843,"1,234",378,954,TRUE
Railplan,"7,043",GLA,"2,021","1,405","3,495","1,366","2,174",638,"1,644",TRUE
Railplan,"7,044",GLA,"2,021",725,"3,896","1,523","2,424",711,"1,833",TRUE
Railplan,"7,045",GLA,"2,021",70,"1,965",750,"1,227",302,872,TRUE
Railplan,"7,046",GLA,"2,021",207,"3,466","1,351","2,157",620,"1,619",TRUE
Railplan,"7,047",GLA,"2,021","1,196","4,090","1,708","2,767",483,"2,110",TRUE
Railplan,"7,048",GLA,"2,021","1,936","2,672","1,156","1,836",276,"1,470",TRUE
Railplan,"7,049",GLA,"2,021","2,699","2,583","1,127","1,782",258,"1,443",TRUE
Railplan,"7,050",GLA,"2,021",988,"2,329","1,044","1,562",282,"1,270",TRUE
Railplan,"7,051",GLA,"2,021",715,"1,655",724,"1,138",169,922,TRUE
Railplan,"7,052",GLA,"2,021","6,020","1,160",506,800,116,648,TRUE
Railplan,"7,053",GLA,"2,021","2,194","2,089",905,"1,352",299,"1,061",TRUE
Railplan,"7,054",GLA,"2,021",602,"2,664","1,183","1,746",393,"1,280",TRUE
Railplan,"7,055",GLA,"2,021",903,"2,806","1,247","1,839",414,"1,348",TRUE
Railplan,"7,056",GLA,"2,021",321,"2,189",970,"1,433",322,"1,058",TRUE
Railplan,"7,057",GLA,"2,021",452,"2,660","1,182","1,744",392,"1,277",TRUE
Railplan,"7,058",GLA,"2,021","1,186","1,770",767,"1,145",253,901,TRUE
Railplan,"7,059",GLA,"2,021","6,296","2,281","1,045","1,505",372,"1,172",TRUE
Railplan,"7,060",GLA,"2,021",333,"3,640","1,519","2,287",647,"1,650",TRUE
Railplan,"7,061",GLA,"2,021",353,"1,947",812,"1,223",346,883,TRUE
Railplan,"7,062",GLA,"2,021",499,"1,652",689,"1,038",294,749,TRUE
Railplan,"7,063",GLA,"2,021",894,814,339,511,145,369,TRUE
Railplan,"7,064",GLA,"2,021",656,"3,195","1,287","1,930",496,"1,525",TRUE
Railplan,"7,065",GLA,"2,021","2,241","2,165",870,"1,306",338,"1,031",TRUE
Railplan,"7,066",GLA,"2,021",557,"1,732",696,"1,045",271,825,TRUE
Railplan,"7,067",GLA,"2,021","1,697","2,593","1,221","1,758",363,"1,358",TRUE
Railplan,"7,068",GLA,"2,021",449,"2,928","1,346","1,950",417,"1,511",TRUE
Railplan,"7,069",GLA,"2,021","1,230","2,536","1,199","1,722",356,"1,333",TRUE
Railplan,"7,070",GLA,"2,021",636,"3,556","1,689","2,421",498,"1,878",TRUE
Railplan,"7,071",GLA,"2,021","1,920",691,380,507,99,419,TRUE
Railplan,"7,072",GLA,"2,021","3,524","1,152",619,835,164,684,TRUE
Railplan,"7,073",GLA,"2,021","4,635",737,405,540,106,447,TRUE
Railplan,"7,074",GLA,"2,021",562,"2,784","1,263","1,844",363,"1,502",TRUE
Railplan,"7,075",GLA,"2,021",731,"2,440","1,101","1,625",308,"1,323",TRUE
Railplan,"7,076",GLA,"2,021","1,396","1,904",853,"1,279",229,"1,040",TRUE
Railplan,"7,077",GLA,"2,021",836,"3,577","1,561","2,468",357,"1,998",TRUE
Railplan,"7,078",GLA,"2,021",932,"3,041","1,327","2,098",303,"1,699",TRUE
Railplan,"7,079",GLA,"2,021","1,027","2,558","1,117","1,765",255,"1,429",TRUE
Railplan,"7,080",GLA,"2,021","2,062","3,104","1,395","2,056",427,"1,640",TRUE
Railplan,"7,081",GLA,"2,021","1,182","2,491","1,128","1,605",284,"1,284",TRUE
Railplan,"7,082",GLA,"2,021","1,354","2,121",961,"1,366",242,"1,093",TRUE
Railplan,"7,083",GLA,"2,021","1,133","1,751",788,"1,124",203,899,TRUE
Railplan,"7,084",GLA,"2,021","1,095","2,533","1,089","1,583",390,"1,199",TRUE
Railplan,"7,085",GLA,"2,021",355,"2,994","1,225","1,824",458,"1,433",TRUE
Railplan,"7,086",GLA,"2,021","1,032","2,882","1,228","1,793",462,"1,346",TRUE
Railplan,"7,087",GLA,"2,021",396,"4,279","1,719","2,581",668,"2,038",TRUE
Railplan,"7,088",GLA,"2,021",892,"2,111",997,"1,447",303,"1,166",TRUE
Railplan,"7,089",GLA,"2,021","1,080","3,225","1,457","2,170",462,"1,734",TRUE
Railplan,"7,090",GLA,"2,021","1,431",659,295,432,103,345,TRUE
Railplan,"7,091",GLA,"2,021",419,"2,457","1,080","1,531",438,"1,220",TRUE
Railplan,"7,092",GLA,"2,021",521,"3,288","1,465","2,193",454,"1,729",TRUE
Railplan,"7,093",GLA,"2,021",789,"2,119",912,"1,436",199,"1,078",TRUE
Railplan,"7,094",GLA,"2,021","1,696","1,397",629,907,230,726,TRUE
Railplan,"7,095",GLA,"2,021",671,"1,311",570,837,195,654,TRUE
Railplan,"7,096",GLA,"2,021",564,"1,480",618,929,265,670,TRUE
Railplan,"7,097",GLA,"2,021","1,207","3,886","1,656","2,417",624,"1,814",TRUE
Railplan,"7,098",GLA,"2,021",720,"2,544","1,084","1,582",408,"1,187",TRUE
Railplan,"7,099",GLA,"2,021",818,"2,840","1,210","1,767",456,"1,326",TRUE
Railplan,"7,110",GLA,"2,021","23,669",330,116,282,22,157,TRUE
Railplan,"7,125",GLA,"2,021",72,148,67,0,0,0,FALSE
Railplan,"7,135",GLA,"2,021",100,"2,539","1,071",0,0,0,FALSE
Railplan,"7,136",GLA,"2,021","1,683","2,843","1,199",0,0,0,FALSE
Railplan,"7,137",GLA,"2,021","2,788","2,768","1,168",0,0,0,FALSE
Railplan,"7,141",GLA,"2,021",151,"2,167",928,0,0,0,FALSE
Railplan,"7,142",GLA,"2,021",241,"2,344","1,004",0,0,0,FALSE
Railplan,"7,143",GLA,"2,021","1,308","1,266",548,0,0,0,FALSE
Railplan,"7,144",GLA,"2,021","1,368","3,779","1,679",0,0,0,FALSE
Railplan,"7,145",GLA,"2,021",211,"3,025","1,233",0,0,0,FALSE
Railplan,"7,146",GLA,"2,021",203,364,149,0,0,0,FALSE
Railplan,"7,147",GLA,"2,021",946,"2,246",912,0,0,0,FALSE
Railplan,"7,148",GLA,"2,021",946,"2,850","1,157",0,0,0,FALSE
Railplan,"7,149",GLA,"2,021",795,"1,541",625,0,0,0,FALSE
Railplan,"7,150",GLA,"2,021",606,"4,632","1,880",0,0,0,FALSE
Railplan,"7,151",GLA,"2,021",456,"2,670","1,088",0,0,0,FALSE
Railplan,"7,152",GLA,"2,021",246,"1,586",646,0,0,0,FALSE
Railplan,"7,153",GLA,"2,021","3,130","1,569",639,0,0,0,FALSE
Railplan,"7,154",GLA,"2,021","1,136","1,920",779,0,0,0,FALSE
Railplan,"7,155",GLA,"2,021",416,"2,747","1,115",0,0,0,FALSE
Railplan,"7,156",GLA,"2,021",866,"1,827",809,0,0,0,FALSE
Railplan,"7,157",GLA,"2,021",246,"2,225",906,0,0,0,FALSE
Railplan,"7,158",GLA,"2,021",462,"1,418",599,0,0,0,FALSE
Railplan,"7,159",GLA,"2,021",686,"3,670","1,556",0,0,0,FALSE
Railplan,"7,160",GLA,"2,021",579,"3,448","1,409",0,0,0,FALSE
Railplan,"7,161",GLA,"2,021",513,"4,038","1,654",0,0,0,FALSE
Railplan,"7,162",GLA,"2,021",656,"4,562","1,894",0,0,0,FALSE
Railplan,"7,163",GLA,"2,021","1,835","2,740","1,138",0,0,0,FALSE
Railplan,"7,164",GLA,"2,021",364,"1,607",668,0,0,0,FALSE
Railplan,"7,165",GLA,"2,021","1,421","3,165","1,315",0,0,0,FALSE
Railplan,"7,166",GLA,"2,021","2,768","1,663",690,0,0,0,FALSE
Railplan,"7,167",GLA,"2,021",643,"2,164",895,0,0,0,FALSE
Railplan,"7,168",GLA,"2,021",249,"1,343",554,0,0,0,FALSE
Railplan,"7,169",GLA,"2,021","3,035","3,227","1,331",0,0,0,FALSE
Railplan,"7,170",GLA,"2,021","1,263","3,301","1,362",0,0,0,FALSE
Railplan,"7,171",GLA,"2,021",392,"2,366","1,049",0,0,0,FALSE
Railplan,"7,172",GLA,"2,021","1,476","3,237","1,440",0,0,0,FALSE
Railplan,"7,173",GLA,"2,021","1,926","3,198","1,423",0,0,0,FALSE
Railplan,"7,174",GLA,"2,021",673,993,442,0,0,0,FALSE
